,turns,chutes_hit,ladders_hit
29843,20,0,2
29844,13,1,2
29845,45,5,3
29846,9,0,2
29847,19,2,3
29848,19,3,3
29849,59,6,4
29850,37,2,1
29851,17,1,1
29852,35,7,3
29853,20,0,2
29854,14,0,2
29855,23,3,4
29856,28,4,4
29857,7,0,3
29858,21,0,2
29859,17,3,2
29860,65,9,6
29861,61,8,2
29862,19,0,2
29863,97,15,8
29864,59,8,4
29865,125,14,8
29866,54,8,5
29867,13,0,2
29868,12,1,2
29869,47,5,4
29870,56,7,3
29871,13,1,3
29872,16,2,3
29873,18,1,3
29874,36,6,5
29875,24,2,5
29876,15,2,4
29877,26,4,4
29878,32,4,2
29879,35,2,3
29880,30,3,2
29881,17,1,1
29882,74,10,8
29883,14,1,2
29884,12,1,1
29885,13,1,3
29886,26,3,3
29887,12,1,2
29888,13,0,3
29889,20,1,2
29890,43,6,6
29891,43,5,6
29892,13,1,2
29893,30,2,1
29894,113,17,10
29895,16,1,2
29896,46,6,4
29897,69,10,9
29898,75,10,3
29899,26,0,1
29900,49,5,4
29901,80,14,7
29902,21,0,2
29903,40,2,2
29904,54,6,6
29905,82,13,6
29906,99,14,4
29907,16,1,2
29908,22,3,3
29909,25,0,0
29910,21,1,3
29911,82,10,9
29912,22,1,1
29913,22,2,3
29914,25,2,4
29915,43,3,2
29916,91,12,6
29917,10,0,3
29918,48,6,3
29919,31,5,2
29920,25,2,3
29921,28,1,2
29922,46,5,3
29923,9,0,2
29924,41,5,3
29925,37,4,7
29926,29,3,2
29927,12,1,2
29928,54,10,7
29929,49,6,3
29930,20,2,3
29931,44,7,3
29932,56,5,3
29933,67,7,3
29934,29,3,1
29935,8,0,3
29936,12,1,2
29937,68,8,5
29938,24,4,4
29939,17,1,1
29940,56,6,5
29941,55,5,6
29942,44,7,4
29943,35,5,4
29944,30,3,2
29945,26,2,4
29946,23,2,4
29947,23,2,2
29948,13,1,2
29949,40,5,4
29950,28,4,2
29951,40,4,9
29952,10,0,2
29953,48,5,4
29954,47,6,5
29955,14,1,4
29956,145,25,10
29957,62,9,5
29958,29,4,3
29959,15,2,2
29960,13,0,1
29961,14,0,1
29962,24,2,3
29963,53,6,6
29964,11,0,3
29965,16,2,3
29966,75,9,5
29967,57,6,3
29968,27,1,3
29969,27,1,0
29970,10,0,2
29971,34,5,2
29972,16,1,4
29973,26,2,6
29974,21,2,2
29975,30,3,4
29976,8,1,3
29977,20,0,1
29978,42,2,1
29979,70,8,4
29980,33,5,5
29981,30,3,3
29982,12,0,2
29983,29,3,2
29984,34,4,5
29985,37,4,1
29986,19,1,2
29987,21,0,2
29988,188,26,11
29989,14,1,3
29990,17,0,2
29991,44,8,4
29992,63,9,4
29993,18,1,2
29994,22,2,2
29995,43,7,5
29996,31,3,3
29997,38,4,3
29998,8,0,3
29999,40,4,5
30000,62,9,9
30001,15,1,2
30002,72,12,5
30003,74,11,4
30004,8,0,2
30005,15,1,2
30006,8,0,3
30007,37,2,1
30008,33,4,4
30009,31,1,1
30010,75,9,3
30011,70,7,3
30012,70,8,4
30013,15,1,2
30014,40,7,5
30015,50,6,2
30016,36,2,3
30017,19,2,2
30018,36,4,4
30019,16,0,3
30020,19,1,2
30021,47,8,2
30022,75,10,5
30023,33,3,2
30024,67,6,2
30025,13,0,2
30026,13,0,1
30027,13,0,4
30028,72,12,7
30029,32,2,0
30030,45,4,4
30031,87,15,7
30032,25,1,2
30033,26,2,1
30034,19,1,3
30035,34,4,4
30036,46,2,1
30037,10,0,3
30038,54,8,7
30039,42,4,1
30040,32,5,4
30041,12,0,2
30042,22,2,2
30043,14,1,1
30044,55,4,3
30045,44,6,3
30046,19,2,2
30047,18,3,2
30048,40,4,4
30049,59,10,3
30050,28,3,1
30051,25,5,4
30052,36,4,3
30053,18,0,3
30054,29,2,2
30055,63,8,5
30056,31,4,3
30057,90,14,7
30058,61,5,3
30059,70,7,4
30060,12,0,1
30061,27,5,3
30062,22,2,3
30063,19,3,3
30064,33,2,1
30065,30,3,4
30066,34,4,2
30067,35,3,3
30068,41,7,2
30069,32,5,4
30070,29,4,4
30071,66,9,4
30072,39,5,3
30073,38,5,3
30074,60,7,6
30075,13,1,2
30076,23,0,1
30077,12,2,2
30078,12,0,4
30079,48,8,4
30080,13,1,3
30081,17,1,4
30082,17,1,2
30083,28,3,4
30084,18,1,3
30085,28,2,2
30086,14,2,3
30087,64,9,6
30088,44,8,2
30089,46,5,4
30090,34,4,4
30091,21,1,3
30092,40,6,5
30093,30,4,3
30094,27,2,3
30095,20,3,2
30096,39,3,3
30097,40,5,2
30098,42,6,2
30099,37,4,3
30100,28,3,3
30101,42,6,4
30102,19,1,2
30103,14,1,3
30104,41,5,1
30105,14,0,2
30106,19,0,1
30107,71,7,4
30108,37,5,4
30109,14,1,3
30110,37,4,4
30111,34,2,3
30112,39,4,1
30113,63,7,4
30114,21,1,3
30115,46,7,6
30116,29,2,4
30117,45,5,2
30118,15,1,3
30119,18,1,4
30120,31,3,4
30121,48,7,3
30122,24,3,2
30123,61,10,6
30124,41,4,3
30125,30,4,5
30126,35,4,4
30127,27,3,3
30128,21,1,1
30129,22,1,1
30130,17,1,4
30131,70,12,7
30132,21,3,2
30133,18,0,2
30134,18,0,3
30135,24,2,1
30136,26,4,3
30137,28,3,4
30138,12,1,4
30139,11,1,2
30140,32,2,1
30141,66,9,8
30142,10,0,2
30143,72,8,6
30144,34,4,4
30145,22,4,2
30146,12,1,2
30147,39,3,1
30148,33,2,1
30149,28,1,1
30150,42,5,1
30151,33,3,1
30152,36,5,4
30153,20,2,2
30154,26,2,3
30155,25,1,3
30156,58,8,2
30157,54,5,3
30158,173,23,5
30159,24,1,2
30160,35,3,2
30161,76,12,8
30162,22,2,3
30163,33,3,3
30164,64,10,4
30165,24,4,4
30166,32,5,6
30167,13,1,2
30168,23,2,2
30169,52,4,4
30170,17,1,4
30171,51,4,3
30172,75,10,5
30173,29,1,1
30174,27,2,3
30175,23,1,3
30176,28,1,1
30177,72,11,4
30178,15,1,2
30179,42,4,3
30180,13,1,3
30181,68,8,8
30182,42,3,2
30183,79,12,9
30184,26,3,3
30185,30,6,5
30186,77,10,8
30187,28,2,3
30188,49,6,5
30189,89,12,6
30190,18,2,2
30191,26,2,2
30192,25,0,1
30193,38,5,3
30194,16,2,3
30195,19,1,2
30196,34,3,2
30197,17,0,2
30198,35,4,2
30199,31,3,3
30200,31,2,2
30201,13,1,1
30202,36,4,5
30203,27,1,1
30204,39,3,2
30205,14,2,3
30206,17,2,3
30207,19,0,2
30208,37,6,5
30209,10,0,3
30210,37,2,3
30211,28,2,2
30212,41,3,3
30213,59,7,2
30214,20,2,2
30215,12,1,2
30216,31,4,3
30217,23,3,2
30218,36,2,1
30219,36,6,4
30220,25,2,3
30221,11,0,3
30222,42,5,2
30223,47,4,1
30224,19,2,4
30225,30,0,1
30226,14,1,3
30227,52,6,4
30228,32,4,4
30229,35,3,3
30230,20,2,3
30231,19,0,3
30232,21,2,2
30233,27,2,0
30234,25,3,4
30235,27,4,5
30236,33,2,2
30237,32,4,2
30238,29,1,1
30239,38,6,0
30240,27,3,4
30241,58,10,6
30242,21,0,1
30243,35,4,3
30244,31,2,4
30245,67,10,6
30246,40,3,2
30247,15,0,2
30248,25,1,3
30249,18,3,3
30250,31,4,4
30251,31,4,2
30252,50,8,5
30253,24,1,2
30254,15,0,3
30255,66,7,2
30256,14,1,1
30257,39,5,4
30258,25,1,1
30259,46,5,2
30260,52,5,3
30261,30,2,2
30262,72,10,7
30263,55,6,1
30264,38,6,3
30265,42,4,4
30266,24,0,1
30267,49,6,2
30268,57,6,5
30269,93,15,7
30270,11,0,2
30271,85,9,5
30272,84,12,7
30273,30,2,2
30274,20,1,2
30275,27,2,5
30276,90,12,5
30277,29,3,1
30278,39,4,2
30279,42,3,2
30280,12,1,3
30281,19,1,1
30282,14,1,3
30283,58,7,4
30284,28,2,1
30285,52,5,3
30286,51,5,3
30287,36,3,3
30288,28,2,3
30289,11,0,2
30290,20,3,2
30291,14,0,2
30292,23,2,4
30293,93,10,5
30294,17,2,3
30295,74,8,4
30296,40,5,3
30297,27,2,1
30298,141,19,7
30299,34,3,5
30300,40,6,4
30301,32,4,1
30302,72,11,4
30303,37,5,6
30304,38,2,2
30305,21,0,1
30306,23,0,2
30307,12,1,3
30308,28,2,2
30309,39,3,1
30310,43,5,0
30311,22,1,1
30312,20,1,3
30313,24,2,3
30314,105,19,9
30315,31,4,2
30316,73,8,2
30317,28,2,4
30318,16,2,3
30319,27,1,2
30320,24,1,1
30321,16,4,4
30322,38,3,2
30323,40,3,3
30324,19,0,2
30325,39,4,2
30326,19,1,3
30327,49,5,2
30328,71,8,3
30329,23,1,2
30330,26,1,3
30331,35,5,3
30332,13,1,2
30333,11,1,3
30334,9,0,3
30335,25,6,6
30336,25,2,4
30337,36,3,2
30338,25,4,3
30339,35,3,1
30340,9,0,3
30341,14,0,2
30342,46,8,6
30343,15,1,2
30344,19,2,2
30345,89,15,9
30346,27,3,4
30347,48,8,4
30348,62,6,3
30349,34,5,3
30350,50,5,2
30351,14,1,1
30352,47,8,6
30353,25,1,2
30354,40,4,2
30355,23,3,3
30356,56,5,1
30357,30,3,2
30358,33,2,5
30359,31,3,2
30360,52,9,4
30361,46,8,6
30362,19,2,3
30363,51,5,2
30364,18,0,2
30365,16,2,3
30366,61,9,4
30367,20,3,3
30368,12,1,3
30369,10,0,3
30370,65,9,5
30371,22,2,2
30372,94,14,5
30373,29,2,3
30374,79,14,6
30375,73,10,6
30376,71,7,4
30377,37,6,5
30378,59,5,4
30379,44,4,4
30380,10,0,2
30381,33,5,3
30382,31,1,1
30383,94,14,8
30384,23,0,1
30385,25,4,3
30386,17,0,2
30387,78,11,3
30388,95,10,6
30389,20,1,2
30390,26,1,1
30391,31,3,3
30392,37,6,6
30393,36,3,1
30394,42,5,3
30395,43,4,4
30396,11,0,3
30397,12,1,3
30398,29,2,2
30399,17,2,3
30400,41,8,5
30401,28,2,3
30402,59,8,2
30403,34,3,0
30404,29,5,3
30405,29,3,1
30406,17,1,4
30407,45,4,1
30408,32,2,3
30409,52,5,5
30410,48,4,4
30411,12,1,3
30412,32,4,3
30413,21,2,3
30414,14,1,4
30415,73,9,7
30416,24,2,1
30417,58,10,5
30418,64,9,5
30419,24,1,1
30420,40,6,4
30421,20,3,4
30422,38,5,3
30423,67,10,4
30424,19,2,2
30425,28,6,3
30426,10,0,1
30427,44,6,4
30428,97,13,8
30429,25,2,2
30430,16,1,3
30431,84,13,9
30432,34,2,3
30433,47,7,4
30434,23,3,1
30435,31,3,3
30436,27,6,3
30437,24,2,4
30438,59,6,2
30439,40,6,6
30440,41,7,3
30441,8,2,3
30442,51,6,5
30443,67,8,5
30444,35,3,0
30445,90,11,8
30446,88,10,4
30447,164,25,9
30448,42,5,6
30449,24,3,3
30450,32,3,2
30451,31,2,2
30452,59,8,6
30453,29,3,2
30454,25,3,4
30455,13,0,3
30456,21,2,3
30457,31,4,3
30458,28,1,2
30459,21,0,1
30460,17,0,2
30461,17,1,3
30462,9,0,3
30463,30,2,3
30464,37,2,1
30465,57,7,5
30466,19,1,1
30467,8,0,3
30468,22,2,3
30469,71,10,4
30470,9,0,2
30471,42,4,6
30472,14,0,3
30473,58,8,3
30474,28,1,0
30475,40,3,3
30476,13,0,2
30477,17,2,1
30478,7,0,2
30479,13,1,3
30480,28,2,3
30481,14,0,2
30482,10,0,2
30483,45,9,5
30484,34,3,3
30485,19,2,3
30486,17,2,3
30487,83,11,5
30488,13,0,3
30489,21,0,2
30490,44,5,4
30491,74,7,4
30492,13,0,1
30493,11,0,1
30494,55,6,4
30495,33,3,2
30496,12,1,2
30497,24,1,3
30498,42,8,4
30499,18,2,3
30500,14,1,2
30501,34,3,3
30502,18,1,1
30503,63,8,4
30504,31,3,3
30505,43,5,5
30506,24,3,3
30507,15,2,5
30508,13,0,4
30509,19,2,2
30510,30,3,2
30511,20,1,4
30512,29,1,1
30513,22,3,3
30514,31,3,5
30515,102,11,7
30516,25,4,1
30517,46,7,4
30518,21,1,3
30519,89,12,5
30520,21,1,3
30521,43,7,2
30522,51,5,4
30523,23,1,2
30524,9,0,3
30525,55,11,7
30526,33,4,2
30527,45,4,0
30528,29,2,2
30529,31,2,4
30530,66,8,8
30531,135,19,10
30532,39,5,2
30533,28,2,2
30534,135,21,9
30535,34,2,3
30536,60,6,3
30537,58,6,5
30538,37,5,4
30539,24,2,3
30540,20,0,2
30541,54,10,6
30542,56,5,4
30543,17,0,1
30544,86,13,6
30545,21,2,2
30546,13,0,2
30547,24,3,1
30548,13,1,3
30549,18,1,2
30550,21,0,3
30551,22,1,2
30552,56,7,5
30553,32,4,5
30554,14,1,1
30555,15,1,4
30556,23,4,4
30557,45,6,7
30558,41,4,2
30559,16,1,4
30560,27,3,3
30561,43,8,3
30562,27,3,2
30563,44,9,2
30564,66,12,5
30565,35,1,1
30566,28,4,2
30567,49,6,2
30568,60,5,2
30569,32,2,2
30570,74,9,4
30571,25,2,1
30572,87,15,9
30573,62,9,5
30574,180,20,9
30575,47,3,2
30576,16,3,3
30577,54,5,2
30578,32,4,4
30579,22,2,3
30580,24,4,3
30581,34,2,3
30582,19,3,3
30583,15,3,4
30584,16,2,5
30585,33,3,4
30586,52,7,3
30587,26,2,4
30588,9,0,2
30589,22,1,2
30590,50,8,8
30591,88,7,5
30592,35,3,2
30593,39,1,1
30594,17,4,3
30595,23,0,2
30596,10,0,2
30597,16,1,2
30598,38,2,2
30599,24,3,3
30600,15,2,3
30601,30,3,0
30602,41,6,5
30603,65,9,5
30604,47,7,4
30605,63,8,6
30606,23,3,5
30607,38,4,2
30608,65,6,3
30609,89,13,7
30610,85,8,2
30611,27,2,2
30612,74,12,4
30613,54,5,3
30614,28,3,0
30615,51,6,5
30616,18,0,3
30617,30,2,2
30618,27,2,2
30619,36,3,2
30620,57,7,3
30621,20,0,2
30622,22,3,4
30623,15,1,2
30624,78,8,4
30625,69,6,4
30626,15,1,4
30627,41,3,2
30628,56,6,6
30629,22,0,1
30630,32,2,3
30631,21,3,4
30632,37,3,3
30633,18,1,3
30634,84,13,6
30635,17,1,3
30636,68,10,4
30637,59,4,1
30638,58,6,2
30639,35,2,2
30640,67,10,5
30641,41,5,5
30642,60,6,3
30643,12,0,1
30644,17,0,2
30645,30,3,2
30646,13,0,1
30647,54,5,1
30648,65,9,4
30649,21,1,6
30650,33,3,2
30651,36,3,3
30652,20,1,1
30653,19,1,3
30654,51,6,3
30655,37,5,4
30656,24,2,2
30657,33,5,2
30658,41,6,2
30659,41,5,3
30660,69,8,4
30661,10,0,3
30662,33,2,3
30663,33,4,3
30664,38,7,5
30665,11,0,3
30666,29,2,2
30667,27,1,2
30668,12,0,4
30669,45,5,2
30670,60,7,4
30671,57,9,4
30672,17,1,1
30673,24,3,3
30674,39,2,1
30675,36,6,6
30676,26,1,2
30677,30,5,4
30678,69,9,3
30679,24,1,1
30680,21,3,3
30681,60,5,3
30682,16,2,5
30683,28,4,2
30684,57,7,6
30685,44,4,5
30686,9,0,3
30687,42,6,4
30688,20,1,2
30689,57,8,6
30690,17,0,2
30691,40,6,5
30692,15,2,4
30693,20,1,3
30694,65,6,6
30695,111,20,8
30696,47,5,0
30697,20,1,1
30698,66,6,5
30699,30,2,1
30700,30,4,6
30701,36,2,2
30702,11,0,4
30703,69,7,4
30704,67,10,6
30705,31,1,1
30706,49,7,6
30707,32,3,4
30708,75,9,7
30709,17,2,2
30710,14,0,2
30711,14,1,2
30712,41,4,4
30713,20,0,1
30714,30,2,3
30715,29,2,3
30716,23,1,3
30717,18,2,4
30718,24,4,2
30719,12,0,2
30720,35,3,5
30721,31,4,5
30722,40,3,4
30723,14,1,2
30724,36,3,2
30725,18,3,3
30726,19,1,3
30727,31,3,2
30728,16,0,2
30729,23,1,4
30730,21,2,3
30731,44,5,2
30732,21,1,4
30733,54,6,2
30734,23,2,2
30735,80,11,4
30736,17,3,4
30737,32,3,3
30738,91,12,10
30739,14,1,1
30740,25,3,4
30741,18,1,2
30742,93,14,8
30743,24,3,3
30744,59,7,4
30745,22,2,4
30746,59,8,5
30747,56,6,3
30748,52,8,6
30749,15,0,2
30750,33,2,3
30751,48,5,3
30752,16,0,1
30753,23,2,1
30754,28,3,2
30755,10,0,4
30756,49,8,4
30757,30,1,3
30758,38,4,3
30759,50,6,5
30760,56,7,5
30761,24,1,1
30762,10,0,2
30763,77,8,2
30764,22,1,2
30765,38,5,2
30766,50,6,3
30767,11,1,3
30768,30,4,2
30769,10,0,1
30770,15,1,2
30771,40,4,3
30772,23,2,3
30773,126,18,5
30774,28,2,1
30775,27,0,0
30776,33,3,3
30777,24,2,6
30778,18,0,2
30779,8,0,1
30780,64,7,4
30781,26,2,2
30782,32,4,2
30783,35,4,4
30784,31,5,2
30785,30,3,2
30786,38,2,2
30787,32,4,3
30788,39,5,5
30789,15,0,3
30790,19,1,3
30791,17,0,4
30792,25,2,2
30793,26,1,3
30794,20,2,2
30795,19,1,3
30796,69,8,2
30797,12,0,1
30798,13,1,5
30799,114,14,9
30800,10,0,2
30801,44,6,5
30802,14,1,2
30803,34,4,5
30804,49,8,4
30805,42,3,2
30806,23,3,3
30807,39,3,2
30808,37,4,3
30809,30,3,1
30810,12,0,1
30811,41,4,2
30812,14,0,2
30813,21,2,5
30814,26,4,4
30815,23,0,2
30816,20,2,2
30817,23,2,3
30818,32,3,3
30819,42,5,1
30820,121,14,5
30821,19,1,2
30822,70,6,3
30823,41,6,4
30824,49,8,4
30825,30,3,6
30826,8,0,3
30827,26,3,5
30828,13,2,4
30829,28,3,1
30830,113,14,6
30831,24,3,4
30832,28,3,1
30833,33,1,1
30834,45,4,3
30835,42,4,4
30836,38,3,2
30837,27,2,3
30838,38,3,4
30839,27,1,1
30840,62,9,7
30841,28,3,3
30842,22,2,1
30843,44,5,3
30844,13,0,2
30845,34,3,2
30846,23,0,2
30847,26,0,1
30848,12,0,1
30849,25,2,2
30850,13,1,2
30851,39,5,4
30852,18,0,2
30853,26,1,2
30854,82,12,5
30855,17,2,1
30856,19,3,4
30857,46,7,2
30858,51,4,3
30859,33,4,3
30860,83,9,4
30861,21,1,2
30862,19,1,2
30863,21,0,1
30864,32,2,1
30865,201,34,12
30866,34,3,2
30867,44,4,2
30868,42,6,3
30869,50,5,2
30870,76,10,6
30871,22,1,4
30872,29,2,4
30873,29,5,3
30874,12,1,2
30875,33,5,3
30876,13,1,3
30877,21,1,2
30878,32,1,1
30879,41,6,2
30880,37,4,4
30881,54,3,2
30882,34,4,2
30883,15,0,3
30884,19,3,5
30885,54,10,8
30886,43,4,2
30887,18,1,1
30888,12,0,2
30889,16,1,2
30890,91,12,5
30891,14,2,3
30892,20,0,1
30893,47,7,5
30894,125,17,7
30895,73,9,2
30896,45,5,1
30897,72,7,3
30898,58,6,4
30899,55,9,5
30900,25,1,1
30901,43,8,7
30902,21,3,2
30903,46,3,5
30904,14,1,3
30905,21,1,3
30906,29,4,3
30907,34,2,2
30908,24,2,3
30909,19,0,2
30910,59,9,4
30911,19,0,2
30912,17,3,2
30913,33,4,5
30914,24,3,2
30915,36,1,2
30916,44,7,5
30917,26,2,1
30918,18,3,3
30919,41,4,4
30920,44,4,2
30921,16,0,2
30922,53,4,2
30923,54,6,5
30924,149,18,8
30925,34,6,5
30926,19,1,3
30927,51,4,4
30928,23,0,1
30929,13,1,2
30930,96,12,8
30931,64,8,4
30932,62,7,3
30933,34,5,4
30934,16,2,2
30935,37,4,2
30936,114,15,8
30937,38,6,5
30938,15,2,3
30939,14,1,3
30940,13,0,2
30941,18,0,3
30942,32,4,3
30943,37,1,0
30944,69,6,3
30945,19,2,2
30946,33,1,0
30947,89,11,4
30948,21,3,3
30949,76,10,6
30950,10,0,4
30951,36,3,2
30952,20,4,2
30953,52,6,6
30954,58,6,5
30955,13,1,2
30956,27,1,1
30957,28,0,0
30958,17,1,2
30959,26,3,2
30960,15,1,3
30961,21,1,2
30962,25,1,3
30963,20,1,4
30964,54,5,5
30965,69,10,6
30966,11,0,2
30967,12,1,1
30968,57,7,4
30969,14,1,4
30970,71,6,5
30971,33,2,1
30972,20,1,2
30973,21,2,4
30974,13,1,2
30975,37,2,1
30976,32,3,1
30977,34,2,3
30978,19,0,2
30979,38,3,5
30980,20,1,2
30981,48,4,2
30982,74,8,2
30983,48,5,2
30984,37,6,2
30985,21,2,3
30986,40,6,8
30987,10,0,1
30988,44,5,1
30989,50,6,4
30990,47,5,3
30991,25,3,3
30992,29,0,2
30993,37,4,6
30994,12,1,2
30995,24,3,2
30996,44,4,4
30997,24,2,3
30998,9,0,4
30999,29,3,3
31000,31,1,1
31001,18,4,4
31002,28,4,6
31003,59,9,6
31004,40,5,2
31005,65,7,4
31006,50,6,5
31007,15,1,3
31008,12,0,3
31009,28,2,3
31010,38,5,2
31011,19,2,3
31012,139,18,4
31013,48,4,3
31014,16,1,2
31015,36,3,2
31016,21,0,2
31017,34,3,2
31018,19,2,3
31019,104,13,7
31020,9,0,2
31021,64,10,6
31022,23,1,2
31023,32,3,3
31024,33,5,2
31025,117,13,5
31026,37,6,4
31027,32,2,1
31028,27,3,1
31029,31,3,3
31030,23,1,2
31031,12,1,2
31032,28,3,3
31033,25,4,3
31034,50,8,4
31035,21,1,3
31036,67,7,4
31037,33,2,4
31038,9,0,2
31039,80,15,6
31040,45,11,2
31041,47,5,4
31042,46,5,5
31043,19,2,1
31044,19,3,3
31045,45,5,3
31046,11,0,3
31047,13,0,2
31048,26,2,1
31049,24,0,1
31050,28,4,4
31051,23,2,1
31052,38,7,5
31053,29,4,1
31054,36,4,4
31055,41,3,3
31056,21,1,1
31057,16,3,3
31058,66,8,5
31059,15,1,4
31060,67,5,2
31061,60,10,7
31062,62,7,3
31063,17,0,2
31064,21,2,2
31065,16,1,3
31066,19,1,2
31067,13,1,5
31068,19,0,1
31069,39,7,2
31070,34,5,3
31071,44,5,2
31072,117,17,6
31073,54,8,3
31074,24,2,5
31075,26,2,2
31076,22,0,1
31077,16,0,3
31078,84,9,4
31079,31,2,2
31080,28,2,4
31081,55,9,3
31082,98,11,7
31083,20,1,2
31084,30,3,1
31085,19,1,2
31086,43,5,4
31087,56,9,2
31088,24,3,2
31089,27,2,1
31090,27,3,5
31091,39,4,2
31092,30,5,4
31093,27,2,2
31094,25,4,4
31095,22,1,2
31096,19,3,3
31097,17,1,2
31098,11,0,1
31099,52,6,6
31100,37,5,3
31101,31,4,3
31102,53,6,4
31103,55,6,5
31104,66,6,2
31105,28,4,2
31106,80,10,4
31107,20,2,3
31108,51,8,5
31109,27,4,4
31110,46,7,3
31111,19,1,2
31112,23,1,1
31113,32,2,3
31114,22,2,5
31115,31,4,6
31116,28,2,1
31117,94,14,3
31118,36,6,5
31119,44,5,3
31120,29,4,5
31121,19,1,3
31122,20,2,2
31123,18,0,3
31124,24,2,4
31125,47,8,5
31126,23,4,1
31127,17,1,2
31128,8,0,3
31129,34,5,4
31130,30,0,1
31131,9,1,3
31132,29,1,0
31133,30,1,2
31134,27,3,2
31135,55,6,2
31136,12,0,1
31137,27,4,6
31138,18,2,2
31139,18,1,1
31140,41,3,3
31141,37,4,5
31142,32,2,1
31143,15,0,2
31144,23,2,1
31145,34,6,4
31146,102,14,10
31147,32,2,2
31148,38,5,2
31149,18,1,1
31150,27,3,4
31151,72,11,6
31152,38,3,0
31153,41,6,6
31154,12,1,3
31155,31,2,2
31156,150,20,8
31157,28,3,3
31158,38,7,5
31159,17,1,1
31160,18,3,3
31161,13,1,4
31162,46,6,5
31163,48,6,3
31164,32,3,4
31165,30,3,5
31166,17,1,4
31167,34,6,4
31168,32,4,4
31169,12,0,1
31170,42,4,3
31171,47,3,2
31172,33,4,3
31173,42,7,4
31174,19,0,3
31175,13,1,2
31176,35,6,2
31177,24,2,3
31178,40,4,5
31179,25,1,2
31180,73,9,8
31181,18,2,3
31182,58,8,5
31183,20,1,2
31184,52,3,1
31185,12,0,3
31186,35,5,4
31187,27,3,4
31188,21,1,2
31189,18,2,3
31190,38,6,1
31191,22,1,2
31192,25,2,3
31193,22,2,3
31194,22,2,3
31195,58,7,6
31196,37,3,1
31197,60,6,1
31198,29,1,0
31199,33,2,1
31200,50,4,5
31201,25,3,3
31202,30,2,1
31203,49,6,2
31204,37,5,2
31205,41,4,1
31206,20,0,2
31207,107,16,10
31208,42,5,2
31209,60,7,6
31210,57,10,4
31211,13,0,3
31212,26,2,1
31213,38,5,3
31214,28,2,3
31215,23,4,4
31216,52,4,1
31217,31,5,4
31218,23,1,3
31219,19,0,2
31220,15,1,2
31221,30,3,4
31222,82,14,3
31223,10,1,2
31224,104,14,6
31225,16,0,2
31226,67,7,4
31227,15,1,3
31228,14,1,2
31229,11,1,2
31230,26,2,3
31231,63,6,5
31232,34,4,1
31233,29,3,3
31234,47,4,4
31235,24,2,3
31236,20,2,4
31237,23,2,5
31238,17,0,3
31239,45,4,3
31240,43,3,2
31241,37,3,1
31242,34,2,1
31243,34,4,5
31244,68,9,2
31245,43,6,5
31246,68,10,4
31247,13,0,1
31248,45,6,4
31249,22,1,2
31250,7,0,3
31251,11,0,1
31252,12,0,1
31253,16,0,3
31254,37,3,3
31255,17,2,4
31256,17,1,2
31257,21,3,2
31258,34,3,2
31259,46,7,7
31260,22,2,2
31261,24,4,3
31262,155,20,4
31263,46,4,3
31264,13,1,3
31265,11,0,2
31266,16,0,1
31267,10,0,3
31268,34,2,1
31269,72,8,4
31270,53,6,6
31271,14,1,3
31272,40,3,3
31273,37,3,2
31274,29,1,1
31275,50,8,4
31276,29,4,4
31277,14,0,4
31278,32,4,5
31279,14,0,1
31280,16,0,2
31281,41,4,3
31282,18,2,2
31283,81,9,4
31284,28,3,2
31285,114,23,11
31286,11,0,3
31287,25,2,1
31288,11,0,1
31289,30,2,3
31290,37,4,2
31291,25,3,2
31292,21,0,2
31293,17,3,4
31294,24,4,4
31295,17,0,1
31296,21,0,1
31297,65,11,5
31298,41,4,1
31299,24,2,1
31300,15,1,1
31301,28,2,4
31302,64,7,4
31303,55,9,4
31304,30,2,4
31305,20,0,1
31306,18,2,1
31307,53,5,4
31308,63,8,4
31309,44,2,0
31310,19,2,2
31311,31,6,6
31312,35,3,4
31313,11,0,3
31314,36,3,5
31315,22,2,3
31316,42,4,2
31317,31,4,3
31318,24,2,1
31319,18,1,1
31320,11,0,2
31321,34,5,5
31322,74,8,4
31323,24,1,1
31324,34,4,3
31325,21,2,3
31326,26,2,1
31327,104,14,5
31328,49,6,3
31329,11,0,4
31330,54,6,5
31331,25,3,2
31332,27,2,1
31333,45,6,4
31334,79,12,6
31335,22,0,1
31336,29,4,2
31337,68,9,6
31338,23,4,3
31339,46,5,3
31340,48,5,1
31341,15,0,3
31342,131,21,8
31343,13,0,3
31344,23,4,3
31345,27,3,4
31346,15,2,3
31347,42,3,3
31348,42,5,4
31349,49,7,4
31350,73,8,4
31351,134,19,10
31352,29,4,2
31353,33,5,3
31354,54,7,7
31355,20,0,3
31356,56,6,4
31357,24,1,3
31358,21,1,2
31359,15,1,3
31360,16,1,3
31361,21,1,2
31362,75,15,8
31363,14,1,2
31364,12,1,2
31365,38,1,1
31366,31,2,1
31367,35,3,2
31368,29,5,3
31369,93,14,7
31370,42,8,4
31371,13,2,3
31372,32,2,1
31373,20,1,2
31374,24,1,3
31375,36,6,1
31376,17,2,2
31377,35,3,3
31378,46,4,4
31379,63,8,3
31380,16,1,4
31381,21,3,5
31382,37,3,1
31383,72,9,5
31384,16,1,2
31385,14,1,3
31386,14,2,2
31387,47,6,5
31388,31,3,3
31389,15,3,3
31390,25,1,1
31391,68,7,6
31392,106,14,7
31393,21,2,3
31394,52,9,5
31395,17,1,3
