,turns,player_position1,player_position2
9430,24,83,99
9431,49,59,99
9432,13,47,99
9433,35,99,44
9434,28,74,99
9435,19,99,59
9436,20,99,32
9437,14,74,99
9438,35,99,30
9439,34,99,74
9440,22,99,90
9441,16,99,76
9442,45,23,99
9443,20,99,58
9444,21,99,5
9445,32,34,99
9446,13,87,99
9447,26,99,72
9448,19,67,99
9449,24,99,34
9450,35,99,29
9451,45,99,99
9452,18,99,98
9453,39,88,99
9454,21,65,99
9455,16,75,99
9456,34,66,99
9457,11,77,99
9458,11,18,99
9459,20,90,99
9460,11,37,99
9461,18,99,99
9462,21,99,31
9463,18,74,99
9464,23,39,99
9465,21,99,76
9466,12,23,99
9467,18,99,59
9468,24,78,99
9469,10,99,30
9470,19,74,99
9471,22,80,99
9472,12,5,99
9473,13,29,99
9474,41,99,66
9475,21,99,72
9476,26,99,77
9477,29,99,57
9478,47,99,96
9479,9,28,99
9480,11,99,72
9481,44,99,68
9482,32,99,68
9483,17,78,99
9484,26,82,99
9485,18,99,72
9486,38,99,81
9487,14,65,99
9488,23,99,71
9489,14,68,99
9490,23,47,99
9491,8,66,99
9492,22,83,99
9493,22,99,31
9494,24,72,99
9495,18,99,43
9496,63,78,99
9497,32,45,99
9498,28,99,74
9499,13,99,69
9500,32,99,72
9501,29,77,99
9502,10,99,19
9503,43,43,99
9504,27,99,88
9505,17,29,99
9506,48,39,99
9507,43,24,99
9508,13,7,99
9509,30,99,23
9510,34,99,87
9511,17,98,99
9512,52,99,66
9513,10,69,99
9514,15,99,26
9515,56,99,45
9516,25,52,99
9517,28,99,40
9518,33,99,85
9519,47,80,99
9520,14,69,99
9521,29,99,72
9522,26,93,99
9523,24,77,99
9524,20,64,99
9525,25,44,99
9526,22,99,34
9527,18,66,99
9528,18,84,99
9529,11,69,99
9530,12,99,60
9531,20,99,73
9532,9,99,85
9533,34,12,99
9534,13,99,31
9535,33,10,99
9536,16,77,99
9537,19,99,23
9538,21,99,89
9539,20,85,99
9540,13,99,88
9541,18,41,99
9542,17,99,81
9543,12,99,23
9544,14,99,19
9545,14,82,99
9546,22,99,66
9547,17,98,99
9548,31,65,99
9549,8,99,40
9550,19,99,90
9551,36,99,30
9552,18,45,99
9553,33,99,99
9554,35,99,47
9555,30,99,82
9556,43,99,78
9557,16,66,99
9558,22,99,88
9559,27,58,99
9560,25,99,78
9561,22,10,99
9562,10,34,99
9563,18,99,66
9564,12,99,40
9565,10,99,42
9566,16,82,99
9567,34,51,99
9568,40,22,99
9569,12,60,99
9570,18,99,83
9571,28,99,93
9572,26,99,67
9573,11,66,99
9574,14,99,52
9575,14,45,99
9576,10,99,66
9577,19,74,99
9578,25,52,99
9579,13,99,96
9580,71,99,42
9581,23,99,89
9582,40,39,99
9583,30,91,99
9584,29,99,74
9585,50,43,99
9586,32,77,99
9587,15,99,64
9588,18,99,52
9589,41,30,99
9590,11,57,99
9591,24,99,13
9592,38,80,99
9593,11,99,43
9594,17,44,99
9595,20,99,76
9596,25,41,99
9597,25,99,14
9598,22,96,99
9599,22,99,43
9600,15,99,54
9601,13,99,22
9602,26,10,99
9603,43,99,74
9604,17,43,99
9605,32,99,45
9606,32,71,99
9607,13,99,74
9608,34,99,81
9609,22,29,99
9610,13,87,99
9611,16,66,99
9612,13,99,59
9613,10,99,36
9614,24,88,99
9615,47,99,30
9616,33,99,88
9617,22,99,99
9618,33,83,99
9619,35,58,99
9620,15,99,33
9621,14,18,99
9622,12,25,99
9623,23,28,99
9624,33,93,99
9625,27,99,99
9626,18,44,99
9627,20,57,99
9628,14,99,34
9629,14,71,99
9630,12,99,34
9631,13,99,89
9632,59,99,78
9633,60,43,99
9634,29,99,77
9635,23,99,85
9636,26,99,37
9637,12,99,34
9638,35,99,51
9639,14,99,43
9640,21,39,99
9641,14,39,99
9642,26,99,14
9643,10,85,99
9644,14,99,16
9645,46,99,10
9646,11,18,99
9647,28,99,45
9648,60,73,99
9649,60,91,99
9650,24,99,44
9651,28,99,29
9652,22,80,99
9653,24,28,99
9654,20,99,52
9655,15,49,99
9656,25,99,10
9657,16,99,23
9658,46,11,99
9659,20,99,83
9660,43,99,26
9661,17,34,99
9662,20,45,99
9663,21,85,99
9664,14,99,64
9665,57,90,99
9666,18,99,54
9667,13,99,45
9668,26,99,85
9669,18,99,47
9670,27,80,99
9671,20,99,90
9672,10,44,99
9673,29,81,99
9674,14,41,99
9675,17,36,99
9676,18,76,99
9677,32,25,99
9678,30,23,99
9679,11,22,99
9680,43,99,32
9681,121,99,19
9682,18,99,78
9683,19,88,99
9684,21,99,68
9685,9,99,49
9686,16,99,12
9687,25,83,99
9688,22,89,99
9689,36,99,43
9690,11,10,99
9691,27,99,95
9692,13,66,99
9693,13,41,99
9694,21,99,43
9695,39,99,25
9696,9,99,11
9697,24,99,60
9698,43,41,99
9699,22,99,43
9700,45,51,99
9701,36,59,99
9702,32,54,99
9703,24,99,95
9704,11,43,99
9705,16,99,57
9706,28,99,33
9707,70,6,99
9708,27,99,44
9709,18,25,99
9710,31,36,99
9711,27,99,72
9712,22,99,26
9713,15,82,99
9714,30,74,99
9715,17,83,99
9716,47,5,99
9717,28,99,95
9718,25,81,99
9719,21,45,99
9720,14,99,68
9721,28,99,78
9722,10,99,10
9723,49,95,99
9724,21,99,45
9725,17,99,33
9726,14,38,99
9727,20,99,33
9728,21,80,99
9729,24,99,74
9730,45,99,83
9731,26,99,23
9732,15,83,99
9733,18,99,66
9734,52,10,99
9735,24,85,99
9736,39,72,99
9737,19,89,99
9738,26,14,99
9739,15,32,99
9740,18,99,29
9741,15,99,91
9742,47,99,18
9743,35,99,16
9744,12,99,59
9745,10,37,99
9746,17,36,99
9747,16,99,52
9748,14,99,53
9749,21,16,99
9750,35,49,99
9751,20,74,99
9752,45,85,99
9753,31,99,5
9754,23,99,13
9755,47,99,43
9756,12,77,99
9757,25,99,25
9758,13,37,99
9759,30,99,23
9760,54,99,81
9761,34,37,99
9762,34,99,36
9763,11,99,74
9764,15,43,99
9765,48,66,99
9766,21,99,83
9767,12,72,99
9768,24,88,99
9769,45,72,99
9770,8,89,99
9771,23,99,31
9772,17,52,99
9773,12,99,30
9774,18,99,26
9775,30,99,89
9776,26,99,98
9777,29,99,71
9778,37,56,99
9779,24,99,40
9780,20,88,99
9781,30,99,60
9782,19,56,99
9783,18,99,99
9784,38,52,99
9785,40,99,77
9786,16,77,99
9787,73,99,74
9788,27,82,99
9789,15,62,99
9790,11,99,66
9791,33,18,99
9792,21,99,84
9793,16,68,99
9794,26,99,85
9795,24,49,99
9796,10,99,51
9797,20,99,9
9798,20,99,41
9799,21,74,99
9800,45,96,99
9801,22,99,30
9802,9,99,33
9803,15,99,33
9804,11,99,49
9805,25,28,99
9806,24,99,83
9807,37,13,99
9808,29,99,38
9809,38,99,74
9810,12,60,99
9811,20,99,88
9812,16,45,99
9813,18,77,99
9814,32,99,78
9815,19,99,28
9816,39,99,33
9817,35,87,99
9818,16,99,23
9819,29,99,29
9820,10,99,90
9821,11,99,34
9822,21,99,80
9823,26,37,99
9824,25,77,99
9825,15,99,66
9826,22,43,99
9827,12,82,99
9828,49,99,18
9829,24,45,99
9830,51,99,36
9831,17,99,17
9832,21,88,99
9833,10,99,10
9834,13,58,99
9835,33,99,44
9836,38,99,72
9837,29,99,10
9838,9,74,99
9839,14,47,99
9840,28,80,99
9841,11,53,99
9842,52,99,66
9843,58,99,88
9844,28,42,99
9845,22,74,99
9846,15,99,72
9847,21,99,89
9848,31,33,99
9849,16,25,99
9850,16,29,99
9851,21,69,99
9852,31,99,84
9853,17,99,39
9854,39,82,99
9855,34,99,83
9856,57,99,87
9857,16,99,72
9858,62,34,99
9859,14,99,66
9860,16,76,99
9861,16,88,99
9862,27,11,99
9863,25,90,99
9864,21,99,16
9865,40,99,22
9866,7,44,99
9867,29,99,91
9868,31,99,18
9869,21,99,87
9870,13,99,85
9871,36,99,25
9872,53,99,88
9873,14,99,89
9874,25,66,99
9875,37,99,88
9876,12,99,5
9877,22,23,99
9878,17,99,83
9879,37,96,99
9880,16,99,30
9881,10,66,99
9882,19,99,89
9883,12,99,33
9884,31,99,67
9885,42,99,21
9886,43,90,99
9887,15,99,21
9888,76,87,99
9889,27,99,99
9890,15,99,36
9891,21,51,99
9892,9,99,99
9893,33,5,99
9894,24,99,18
9895,23,44,99
9896,13,99,25
9897,23,59,99
9898,11,23,99
9899,19,5,99
9900,38,90,99
9901,26,83,99
9902,15,99,26
9903,20,93,99
9904,26,99,10
9905,40,31,99
9906,24,99,25
9907,24,33,99
9908,17,83,99
9909,30,80,99
9910,51,99,47
9911,13,25,99
9912,39,23,99
9913,30,99,31
9914,41,99,77
9915,25,39,99
9916,40,99,52
9917,25,99,84
9918,58,99,88
9919,11,13,99
9920,17,26,99
9921,12,19,99
9922,20,83,99
9923,31,44,99
9924,33,71,99
9925,33,99,68
9926,18,99,85
9927,35,72,99
9928,24,99,82
9929,13,99,43
9930,32,90,99
9931,18,99,99
9932,46,99,96
9933,12,99,41
9934,18,64,99
9935,33,99,49
9936,37,99,93
9937,10,99,40
9938,11,53,99
9939,13,99,52
9940,18,99,87
9941,87,95,99
9942,33,99,28
9943,14,99,53
9944,10,99,36
9945,15,99,36
9946,23,83,99
9947,18,64,99
9948,26,13,99
9949,24,54,99
9950,26,99,37
9951,29,99,30
9952,35,66,99
9953,12,99,44
9954,42,74,99
9955,32,42,99
9956,32,99,25
9957,12,99,87
9958,14,99,64
9959,24,44,99
9960,12,99,25
9961,14,99,53
9962,13,77,99
9963,32,99,32
9964,14,99,68
9965,17,59,99
9966,29,34,99
9967,14,99,42
9968,31,99,28
9969,24,74,99
9970,28,23,99
9971,20,82,99
9972,10,99,54
9973,16,59,99
9974,74,99,22
9975,14,99,13
9976,15,99,78
9977,52,65,99
9978,50,99,36
9979,17,99,25
9980,28,40,99
9981,16,76,99
9982,17,99,31
9983,22,28,99
9984,25,36,99
9985,13,99,43
9986,44,43,99
9987,24,69,99
9988,30,47,99
9989,15,99,38
9990,28,99,71
9991,16,99,99
9992,17,87,99
9993,16,99,62
9994,36,82,99
9995,14,49,99
9996,9,41,99
9997,14,99,60
9998,31,32,99
9999,38,99,78
